X	Y	SchoolName	GradeStart	CountyName	OBJECTID	SchoolNCESCode	Co	AEA	DistrictNCESCode	District	DistrictName	School	SchoolLevel	POBox	MailingStreetAddress	MailingCity	State	ZipCode	PhysicalStreet	PhyscialCity	Administrator	Title	GradeEnd	Phone	Fax	EmailAddress
-94.73323459	40.99192802	Corning Elementary School	PK	Adams	683	403	2	13	1908130	1431	Corning Comm School District	409	4		1012 10th St	Corning	Iowa	50841	1012 10th St	Corning	Melissa Schad	Principal	5	(641) 322-4020	(641) 322-5149	mschad@corningcsd.org
-94.74021522	40.99005355	Corning High School	9	Adams	684	404	2	13	1908130	1431	Corning Comm School District	109	1		904 8th St	Corning	Iowa	50841	904 8th St	Corning	James  Craig	Principal	12	(641) 322-4245	(641) 322-5149	jcraig@corningcsd.org
-94.34226831	40.80748124	Diagonal Junior-Senior High School	6	Ringgold	685	594	80	13	1909060	1782	Diagonal Comm School District	172	1		403 W 2nd Street	Diagonal	Iowa	50845-0094	403 W 2nd Street	Diagonal	Lorna Paxson	Principal	12	(641) 734-5331	(641) 734-5729	lpaxson@diagonalschools.org
-94.34226831	40.80748124	Diagonal Elementary School	PK	Ringgold	686	593	80	13	1909060	1782	Diagonal Comm School District	409	4		403 W 2nd Street	Diagonal	Iowa	50845-0094	403 W 2nd Street	Diagonal	Karleen A. Stephens	Principal	5	(641) 734-5331	(641) 734-5729	kstephens@diagonalschools.org
-94.56620721	41.28743075	Nodaway Valley Middle School	5	Adair	687	170	1	13	1913110	2673	Nodaway Valley Comm School District	172	3		112 1st St	Fontanelle	Iowa	50846	112 1st St	Fontanelle	Lanny Kliefoth	Principal	8	(641) 745-2291	(641) 745-3501	lkliefoth@nodawayvalley.org
-94.46272518	41.30851662	Nodaway Valley High School	9	Adair	688	788	1	13	1913110	2673	Nodaway Valley Comm School District	209	1		410 NW 2nd	Greenfield	Iowa	50849	410 NW 2nd	Greenfield	Lanny Kliefoth	Principal	12	(641) 743-6141	(641) 343-7040	lkliefoth@nodawayvalley.org
-94.46264105	41.30738813	Nodaway Valley Elementary School	PK	Adair	689	786	1	13	1913110	2673	Nodaway Valley Comm School District	409	4		324 NW 2nd	Greenfield	Iowa	50849	324 NW 2nd	Greenfield	Connie Lundy	Principal	4	(641) 743-6136	(641) 743-8458	clundy@nodawayvalley.org
-94.55607516	40.87625801	Lenox High School	7	Taylor	690	992	87	13	1916620	3609	Lenox Comm School District	109	1		600 S Locust St	Lenox	Iowa	50851	600 S Locust St	Lenox	Mike Still	Principal	12	(641) 333-2244	(641) 333-2247	mstill@lenoxschools.org
-94.55607516	40.87625801	Lenox Elementary School	PK	Taylor	691	991	87	13	1916620	3609	Lenox Comm School District	418	4		600 S. Locust St.	Lenox	Iowa	50851	600 S. Locust St.	Lenox	Derek Morris	Principal	6	(641) 333-2244	(641) 333-2247	dmorris@lenoxschools.org
-94.76747592	41.25674711	CAM South Elementary School	PK	Cass	692	199	15	13	1905940	914	CAM Comm School District	409	4	Box 7	207 6th St	Massena	Iowa	50853	207 6th St	Massena	Larry Hunt	Principal	5	(712) 779-2211	(712) 779-3365	lhunt@cam.k12.ia.us
-94.23184618	40.71663629	Mount Ayr Elementary	PK	Ringgold	693	1166	80	13	1919860	4527	Mount Ayr Comm School District	436	4		607 E Jefferson	Mount Ayr	Iowa	50854	607 E Jefferson	Mount Ayr	Chris Elwood	Principal	6	(641) 464-0537	(641) 464-2325	chris.elwood@mtayrschools.org
-94.22716922	40.71821861	Mount Ayr High School	7	Ringgold	694	1167	80	13	1919860	4527	Mount Ayr Comm School District	109	1		1001 E Columbus St	Mount Ayr	Iowa	50854-2229	1001 E Columbus St	Mount Ayr	Lynne Wallace	Principal	12	(641) 464-0510	(641) 464-2325	lynne.wallace@mtayrschools.org
-94.60866623	41.0259473	Prescott Elementary School	PK	Adams	695	1384	2	13	1923760	5328	Prescott Comm School District	409	4	PO Box  1	813 1st Street	Prescott	Iowa	50859	813 1st Street	Prescott	Kim Fourez	Other Administrator	6	(641) 335-2211	(641) 335-2400	kfourez@prescottschool.org
-94.98241375	40.93360618	Sylvia Enarson Elementary School	PK	Montgomery	696	1675	69	13	1929280	6651	Villisca Comm School District	409	4		219 Central Avenue	Villisca	Iowa	50864	219 Central Avenue	Villisca	Lora Top	Principal	5	(712) 826-5982	(712) 826-4133	ltop@villiscaschools.org
-94.9719176	40.92962018	Southwest Valley Middle School	6	Montgomery	697	2207	69	13	1929280	6651	Villisca Comm School District	218	3		406 East Third Street	Villisca	Iowa	50864	406 East Third Street	Villisca	Lora  Top	Principal	8	(712) 826-2552	(712) 826-4072	ltop@villiscaschools.org
-96.55046452	42.83231578	Akron Westfield Middle School	6	Plymouth	698	1938	75	12	1903220	63	Akron Westfield Comm School District	418	3	P.O. Box 950	850 Kerr Dr	Akron	Iowa	51001	850 Kerr Dr	Akron	Derek Briggs	Principal	8	(712) 568-2020	(712) 568-2997	dbriggs@akron-westfield.com
-96.55046452	42.83231578	Akron Westfield Elementary School	PK	Plymouth	699	1937	75	12	1903220	63	Akron Westfield Comm School District	409	4	P.O. Box 950	850 Kerr Dr	Akron	Iowa	51001	850 Kerr Dr	Akron	Cathy Bobier	Principal	5	(712) 568-3322	(712) 568-2997	cbobier@akron-westfield.com
-96.55046452	42.83231578	Akron Westfield Senior High School	9	Plymouth	700	1939	75	12	1903220	63	Akron Westfield Comm School District	172	1	Box 950	850 Kerr Drive	Akron	Iowa	51001	850 Kerr Drive	Akron	Derek Briggs	Principal	12	(712) 568-2020	(712) 568-2997	dbriggs@akron-westfield.com
-95.30415984	42.66551257	Alta Elementary School	PK	Buena Vista	701	45	11	5	1903480	171	Alta Comm School District	409	4		1009 Main St	Alta	Iowa	51002	1009 Main St	Alta	Kurt Hanna	Principal	5	(712) 200-1400	(712) 200-2459	khanna@alta-aurelia.k12.ia.us
-96.01221699	42.98901476	MOC-Floyd Valley Middle School	6	Sioux	702	708	84	12	1918840	4149	MOC-Floyd Valley Comm School District	209	3		1104 5th Ave	Alton	Iowa	51003	1104 5th Ave	Alton	Cam Smith	Principal	8	(712) 756-4128	(712) 756-4100	csmith@moc-fv.k12.ia.us
-95.86954093	42.38540434	MVAO Middle School	6	Monona	703	79	67	12	1918480	4033	Maple Valley-Anthon Oto Comm School District	218	3	P.O. Box E	110 W Division	Anthon	Iowa	51004-0819	110 W Division	Anthon	Jane Ellis	Principal	8	(712) 373-5244	(712) 373-5326	jellis@mvaoschool.org
-95.86954093	42.38540434	Anthon Elementary	PK	Monona	704	80	67	12	1918480	4033	Maple Valley-Anthon Oto Comm School District	409	4	P.O. Box E	110 W Division	Anthon	Iowa	51004-8192	110 W Division	Anthon	Jane Ellis	Principal	5	(712) 373-5244	(712) 373-5326	jellis@mvaoschool.org
-96.21502667	42.40928572	Bronson Elementary School	PK	Woodbury	705	980	97	12	1916440	3555	Lawton-Bronson Comm School District	405	4	PO Box 141	115 West 1st Street	Bronson	Iowa	51007-0141	115 West 1st Street	Bronson	Chad Shook	Principal	6	(712) 948-3361	(712) 948-3211	shookc@lb-eagles.org
-95.54460399	42.75308357	Early Childhood Learning Center	PK	Cherokee	706	325	18	12	1907170	1152	Cherokee Comm School District	418	19		400 N Roosevelt	Cherokee	Iowa	51012	400 N Roosevelt	Cherokee	Valery Fuhrman	Principal	PK	(712) 225-6774	(712) 225-6769	vfuhrman@ccsd.k12.ia.us
-95.5446695	42.75912123	Roosevelt Elementary School	PK	Cherokee	707	332	18	12	1907170	1152	Cherokee Comm School District	427	4		929 N Roosevelt	Cherokee	Iowa	51012	929 North Roosevelt	Cherokee	Valery Fuhrman	Principal	4	(712) 225-6760	(712) 225-4202	vfuhrman@ccsd.k12.ia.us
-95.78074783	42.47992022	River Valley Junior- Senior High School	7	Woodbury	708	658	97	12	1910340	1975	River Valley Comm School District	109	1	P O Box 8	916 Hackberry St	Correctionville	Iowa	51016-0008	916 Hackberry St	Correctionville	Steve Sauvain	Principal	12	(712) 372-4656	(712) 372-4784	ssauvain@rvwolverines.org
-95.41226214	42.50683418	Galva-Holstein Upper Elementary	3	Ida	709	2122	47	12	1912230	2376	Galva-Holstein Comm School District	418	4		207 Noll	Galva	Iowa	51020	207 Noll	Galva	Mike Richard	Principal	5	(712) 368-4353	(712) 368-4843	mrichard@rvraptors.org
-96.48346809	43.0007022	Hawarden Elementary School	2	Sioux	710	1819	84	12	1931290	6990	West Sioux Comm School District	409	4		806 13th St	Hawarden	Iowa	51023	806 13th St	Hawarden	Carrie Thonstad	Principal	5	(712) 551-1454	(712) 551-2829	cthonsta@w-sioux.k12.ia.us
-95.54350865	42.48725579	Ridge View High School	9	Ida	711	1960	47	12	1912230	2376	Galva-Holstein Comm School District	109	1	P.O. Box 320	519 E Maple	Holstein	Iowa	51025	519 E Maple	Holstein	Ken Slater	Principal	12	(712) 368-4353	(712) 368-4843	kslater@rvraptors.org
-95.54350865	42.48725579	Galva-Holstein Elementary School	PK	Ida	712	1959	47	12	1912230	2376	Galva-Holstein Comm School District	409	4	PO Box  320	519 E Maple	Holstein	Iowa	51025	519 E Maple	Holstein	Mike Richard	Principal	2	(712) 368-4353	(712) 368-4843	mrichard@rvraptors.org
-96.31540619	42.97578375	Ireton Elementary School	PK	Sioux	713	1820	84	12	1931290	6990	West Sioux Comm School District	418	4	Box 248	303 Oak St	Ireton	Iowa	51027	303 Oak St	Ireton	Carrie Thonstad	Principal	1	(712) 278-2374	(712) 551-1461	cthonsta@w-sioux.k12.ia.us
-96.16633408	42.77721595	Kluckhohn Elementary School	PK	Plymouth	714	987	75	12	1916530	3600	Le Mars Comm School District	449	4		940 Lincoln Street SW	Le Mars	Iowa	51031	1338 Central Ave SE	Le Mars	Scott Parry	Principal	5	(712) 546-7064	(712) 546-7069	scott.parry@lemarscsd.org
-96.16936539	42.79553517	Clark Elementary School	PK	Plymouth	715	983	75	12	1916530	3600	Le Mars Comm School District	418	4		940 Lincoln Street SW	Le Mars	Iowa	51031	201 2nd Ave NW	Le Mars	Floyd Athay	Principal	5	(712) 546-8121	(712) 546-8122	floyd.athay@lemarscsd.org
-96.17909286	42.78263173	Individualized Learning Center	9	Plymouth	716	1101	75	12	1916530	3600	Le Mars Comm School District	118	9		940 Lincoln Street SW	Le Mars	Iowa	51031	940 Lincoln Street SW	Le Mars	Mark Iverson	Principal	12	(712) 546-5858	(712) 546-5934	Mark.Iverson@lemarscsd.org
-96.17085116	42.78155035	Le Mars Middle School	6	Plymouth	717	984	75	12	1916530	3600	Le Mars Comm School District	209	3		940 Lincoln Street SW	Le Mars	Iowa	51031	977 3rd Ave SW	Le Mars	Steve Shanks	Principal	8	(712) 546-7022	(712) 546-7024	steve.shanks@lemarscsd.org
-96.17084583	42.78217626	Le Mars High School	9	Plymouth	718	988	75	12	1916530	3600	Le Mars Comm School District	109	1		940 Lincoln Street SW	Le Mars	Iowa	51031	921 3rd Ave SW	Le Mars	Mark Iverson	Principal	12	(712) 546-4153	(712) 546-9581	Mark.Iverson@lemarscsd.org
-96.16201533	42.78814338	Franklin Elementary School	K	Plymouth	719	985	75	12	1916530	3600	Le Mars Comm School District	427	4		940 Lincoln Street SW	Le Mars	Iowa	51031	400 3rd Ave SE	Le Mars	Floyd Athay	Principal	5	(712) 546-4185	(712) 546-4186	floyd.athay@lemarscsd.org
-95.78872344	42.16107461	Mapleton Elementary School	PK	Monona	720	1059	67	12	1918480	4033	Maple Valley-Anthon Oto Comm School District	418	4		501 South 7th	Mapleton	Iowa	51034	501 South 7th	Mapleton	Mahlon Carothers	Principal	5	(712) 881-1319	(712) 881-1320	mcarothers@mvaoschool.org
-95.78872344	42.16107461	Maple Valley-Anthon Oto High School	9	Monona	721	1057	67	12	1918480	4033	Maple Valley-Anthon Oto Comm School District	109	1		501 South 7th Street	Mapleton	Iowa	51034	501 South 7th Street	Mapleton	Dan Dougherty	Principal	12	(712) 881-1317	(712) 881-1321	ddougherty@mvaoschool.org
-96.06905104	42.49027451	Woodbury Central High School	9	Woodbury	722	1865	97	12	1931950	7098	Woodbury Central Comm School District	109	1		408 South 4th St	Moville	Iowa	51039	408 South 4th Street	Moville	Dan Bormann	Principal	12	(712) 873-3128	(712) 873-3162	dbormann@woodbury-central.k12.ia.us
-96.06905104	42.49027451	Woodbury Central Middle School	6	Woodbury	723	1864	97	12	1931950	7098	Woodbury Central Comm School District	409	3		408 S 4th St	Moville	Iowa	51039-5000	408 S 4th St	Moville	Dan Bormann	Principal	8	(712) 873-3128	(712) 873-3162	dbormann@woodbury-central.k12.ia.us
-96.06905104	42.49027451	Moville Elementary School	PK	Woodbury	724	1863	97	12	1931950	7098	Woodbury Central Comm School District	418	4		408 South 4th St	Moville	Iowa	51039-5000	408 South 4th Street	Moville	Dyane Mathers	Principal	5	(712) 873-3128	(712) 873-3162	dmathers@woodbury-central.k12.ia.us
-96.10386477	42.02327023	West Monona Middle Sch	6	Monona	725	738	67	12	1931110	6987	West Monona Comm School District	209	3		1314 15th St	Onawa	Iowa	51040	1314 15th St	Onawa	Tim Chesnut	Principal	8	(712) 433-9098	(712) 433-3803	tim.chesnut@westmonona.org
-96.10386477	42.02327023	West Monona High School	9	Monona	726	1817	67	12	1931110	6987	West Monona Comm School District	109	1		1314 15th St	Onawa	Iowa	51040	1314 15th St	Onawa	Tim Chesnut	Principal	12	(712) 433-2453	(712) 433-3803	tim.chesnut@westmonona.org
-96.06204379	43.00595217	Orange City Elementary School	PK	Sioux	727	710	84	12	1918840	4149	MOC-Floyd Valley Comm School District	409	4		312 1st St NW	Orange City	Iowa	51041	312 1st St NW	Orange City	Michael Landhuis	Principal	5	(712) 737-4606	(712) 737-8006	mlandhuis@moc-fv.k12.ia.us
-95.69060945	42.97774412	South O'Brien Secondary School	7	O'Brien	728	1341	71	12	1900026	6099	South O'Brien Comm School District	109	1	PO Box 638	307 W Groesbeck	Paullina	Iowa	51046-0638	307 W Groesbeck	Paullina	Steven Bruder	Principal	12	(712) 949-3454	(712) 949-3453	sbruder@s-obrien.k12.ia.us
-95.96597905	42.80897443	Remsen-Union High School	9	Plymouth	729	1407	75	12	1924120	5486	Remsen-Union Comm School District	109	1		511 Roosevelt St	Remsen	Iowa	51050	511 Roosevelt St	Remsen	Tobias Young	Principal	12	(712) 786-1101	(712) 786-1104	toby.young@rurockets.org
-95.96597905	42.80897443	Remsen-Union Middle School	6	Plymouth	730	1995	75	12	1924120	5486	Remsen-Union Comm School District	209	3		511 Roosevelt	Remsen	Iowa	51050	511 Roosevelt	Remsen	Tobias Young	Principal	8	(712) 786-1101	(712) 786-1104	toby.young@rurockets.org
-95.96597905	42.80897443	Remsen-Union Elementary School	PK	Plymouth	731	1405	75	12	1924120	5486	Remsen-Union Comm School District	409	4		511 Roosevelt St	Remsen	Iowa	51050	511 Roosevelt St	Remsen	Cory Wenthe	Principal	5	(712) 786-1101	(712) 786-1104	cory.wenthe@rurockets.org
-96.36041339	42.39590359	Sergeant Bluff-Luton Primary School	PK	Woodbury	732	1461	97	12	1925590	5877	Sergeant Bluff-Luton Comm School District	409	4		206 South D St	Sergeant Bluff	Iowa	51054	206 South D Street	Sergeant Bluff	Kelly Adams	Principal	2	(712) 943-5563	(712) 943-1161	adamskel@sblschools.com
-96.35697996	42.38216054	Sergeant Bluff-Luton Middle School	6	Woodbury	733	1891	97	12	1925590	5877	Sergeant Bluff-Luton Comm School District	418	3		208 Port Neal Rd	Sergeant Bluff	Iowa	51054	208 Port Neal Road	Sergeant Bluff	Bill McKelvey	Principal	8	(712) 943-4235	(712) 943-8780	mckelbil@sblschools.com
-96.35681983	42.38209059	Sergeant Bluff-Luton Elementary School	3	Woodbury	734	726	97	12	1925590	5877	Sergeant Bluff-Luton Comm School District	427	4		201 Port Neal Rd	Sergeant Bluff	Iowa	51054	201 Port Neal Road	Sergeant Bluff	Jenni McCrory	Principal	5	(712) 943-5563	(712) 943-4214	mccrojen@sblschools.com
-96.44382861	42.5106625	West High School	9	Woodbury	735	1533	97	12	1926400	6039	Sioux City Comm School District	145	1		2001 Casselman	Sioux City	Iowa	51103	2001 Casselman	Sioux City	Scott Cole	Principal	12	(712) 279-6772	(712) 279-6790	scottc@live.siouxcityschools.com
-96.40337367	42.51119634	Hunt Elementary School	K	Woodbury	736	1513	97	12	1926400	6039	Sioux City Comm School District	517	4		615 20th St	Sioux City	Iowa	51104	615 20th St	Sioux City	Amy  Gilbert	Principal	5	(712) 279-6833	(712) 279-6052	gilbera@live.siouxcityschools.com
-96.3934287	42.54212896	North High School	9	Woodbury	737	1522	97	12	1926400	6039	Sioux City Comm School District	136	1		4200 Cheyenne	Sioux City	Iowa	51104-4340	4200 Cheyenne	Sioux City	Ryan Dumkrieger	Principal	12	(712) 239-7000	(712) 239-8270	dumkrir@live.siouxcityschools.com
-96.35441962	42.47928596	Spalding Park Elementary	PK	Woodbury	738	2178	97	12	1926400	6039	Sioux City Comm School District	601	4		4101 Stone Avenue	Sioux City	Iowa	51106	4101 Stone Avenue	Sioux City	Mimi Moore	Principal	5	(712) 274-4043	(712) 274-4036	moorem@live.siouxcityschools.com
-96.47532666	42.51808802	Riverside Elementary School	PK	Woodbury	739	1526	97	12	1926400	6039	Sioux City Comm School District	580	4		2303 Riverside Blvd	Sioux City	Iowa	51109	2303 Riverside Blvd	Sioux City	Mary Motz	Principal	5	(712) 279-6811	(712) 277-6139	motzm@live.siouxcityschools.com
-95.8408864	43.18307798	East Elementary School	PK	O'Brien	740	1473	71	12	1925980	5949	Sheldon Comm School District	436	4		501 Normal College Ave	Sheldon	Iowa	51201	501 Normal College Ave	Sheldon	Jason Groendyke	Principal	4	(712) 324-4337	(712) 324-4338	jgroendyke@sheldon.k12.ia.us
-95.83679165	43.18441314	Sheldon High School	9	O'Brien	741	1474	71	12	1925980	5949	Sheldon Comm School District	109	1		1700 East Fourth Street	Sheldon	Iowa	51201	1700 East Fourth Street	Sheldon	Sherrie Zeutenhorst	Principal	12	(712) 324-2501	(712) 324-5607	szeutenhorst@sheldon.k12.ia.us
-95.82774585	43.18504254	Sheldon Middle School	5	O'Brien	742	1475	71	12	1925980	5949	Sheldon Comm School District	209	3		310 23rd Avenue	Sheldon	Iowa	51201	310 23rd Avenue	Sheldon	Cindy Barwick	Principal	8	(712) 324-4346	(712) 324-4347	cbarwick@sheldon.k12.ia.us
-95.90472961	43.06969344	Hospers Elementary School	PK	Sioux	743	1114	84	12	1918840	4149	MOC-Floyd Valley Comm School District	418	4		201 4th Ave S	Hospers	Iowa	51238	201 4th Ave S	Hospers	Marcia DeGraaf	Principal	5	(712) 752-8480	(712) 752-8498	mdegraaf@moc-fv.k12.ia.us
-96.13631178	43.18871011	Boyden-Hull High School	7	Sioux	744	167	84	12	1905190	747	Boyden-Hull Comm School District	109	1	PO Box  678	801 1st St	Hull	Iowa	51239	801 1st St	Hull	Dan Pottebaum	Principal	12	(712) 439-2440	(712) 439-1419	danp@boyden-hull.k12.ia.us
-95.62751767	43.0890042	South O'Brien Elem Sch Primghar Center	PK	O'Brien	745	618	71	12	1900026	6099	South O'Brien Comm School District	424	4	PO Box P	155 3rd St NE	Primghar	Iowa	51245	155 3rd St NE	Primghar	Michael Morran	Principal	6	(712) 957-3755	(712) 957-0205	mmorra@s-obrien.k12.ia.us
-96.16821992	43.42004363	Central Lyon Elementary School	PK	Lyon	746	306	60	12	1906960	1095	Central Lyon Comm School District	409	4	PO Box  471	1105 S Story	Rock Rapids	Iowa	51246-0471	1105 S Story	Rock Rapids	Steve Harman	Principal	5	(712) 472-4041	(712) 472-2346	steveharman@centrallyon.org
-96.16821992	43.42004363	Central Lyon Middle School	6	Lyon	747	307	60	12	1906960	1095	Central Lyon Comm School District	209	3	PO Box  471	1105 S Story	Rock Rapids	Iowa	51246-0471	1105 S Story	Rock Rapids	Jason Engleman	Principal	8	(712) 472-4041	(712) 472-2346	jengleman@centrallyon.org
-96.17041605	43.42150723	Central Lyon Senior High School	9	Lyon	748	308	60	12	1906960	1095	Central Lyon Comm School District	109	1	PO Box  471	1010 S Greene St	Rock Rapids	Iowa	51246-0471	1010 S Greene Street	Rock Rapids	David Ackerman	Principal	12	(712) 472-4051	(712) 472-2115	dacker@central-lyon.k12.ia.us
-95.65582592	43.18466719	Hartley-Melvin-Sanborn Middle School	5	O'Brien	749	2065	71	12	1913660	2862	Hartley-Melvin-Sanborn Comm School District	209	3	P.O. Box 557	509 Main St.	Sanborn	Iowa	51248-0557	509 Main St.	Sanborn	Mark Dorhout	Principal	8	(712) 930-3281	(712) 930-5414	mdorhout@hartley-ms.k12.ia.us
-96.16986244	43.08700309	Sioux Center Middle School	5	Sioux	750	1497	84	12	1926370	6030	Sioux Center Comm School District	209	3		550 9th St NE	Sioux Center	Iowa	51250	950 4th Ave NE	Sioux Center	Julie Schley	Principal	8	(712) 722-3783	(712) 722-3782	julie.schley@sioux-center.k12.ia.us
-95.13240647	43.14096026	Spencer High School	9	Clay	751	1582	21	5	1926910	6102	Spencer Comm School District	109	1	PO Box  200	800 E 3rd St	Spencer	Iowa	51301	800 E 3rd St	Spencer	Elli Wiemers	Principal	12	(712) 262-1700	(712) 262-5704	ewiemers@spencerschools.org
-95.13073777	43.36780265	Okoboji Middle School	5	Dickinson	752	2003	30	5	1900021	4890	Okoboji Comm School District	209	3	Box 147		Milford	Iowa	51351	10 Broadway	Arnolds Park	Ryan D. Cunningham	Principal	8	(712) 332-5641	(712) 332-7180	rcunningham@okoboji.k12.ia.us
-94.82167946	43.40075612	Demoney Elementary School	PK	Emmet	753	684	32	5	1911070	2124	Estherville Lincoln Central Com Sch Dist	412	4		109 S 17th	Estherville	Iowa	51334	109 S 17th	Estherville	Shane Kalous	Principal	2	(712) 362-2181	(712) 362-7842	shane.kalous@elc-csd.org
